"Session:Name","Record #","Speaker:Name","Orthography","Segment","Notes","situation","GRASP","Morphology"
"Alex.010512","908","Mother","[dust] [em (replacement:replacement:them) .]","054:47.298-054:48.743","","[]","[1|0|ROOT] [2|1|OBJ 3|1|PUNCT]","[v|dust] [pro:obj|them .]"
"Alex.010512","909","Mother","[what's] [this ?]","054:48.743-055:04.776","","[]","[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT]","[pro:int|what~cop|be&3S] [pro:dem|this ?]"
"Alex.010512","910","Mother","[chair ?]","055:04.776-055:15.645","","[]","[1|0|INCROOT 2|1|PUNCT]","[n|chair ?]"
"Alex.010512","911","Mother","[oh] [boy] [what're (replacement:replacement:what are)] [you] [doing ?]","055:15.645-055:22.493","","[]","[1|6|COM] [2|6|COM] [3|6|SUBJ 4|6|AUX] [5|6|SUBJ] [6|0|ROOT 7|6|PUNCT]","[co|oh] [co|boy] [pro:int|what aux|be&PRES] [pro:per|you] [part|do-PRESP ?]"
"Alex.010512","912","Mother","[boom .]","055:22.493-055:30.143","","[]","[1|0|INCROOT 2|1|PUNCT]","[n|boom .]"
"Alex.010512","913","Mother","[uhoh .]","055:30.143-055:43.588","","[]","[1|0|INCROOT 2|1|PUNCT]","[co|uhoh .]"
"Alex.010512","914","Mother","[wait] [a] [minute .]","055:43.588-055:44.241","","[]","[1|0|ROOT] [2|3|DET] [3|1|OBJ 4|1|PUNCT]","[v|wait] [det:art|a] [n|minute .]"
"Alex.010512","915","Mother","[it's] [getting] [all] [dirty .]","055:44.241-055:46.436","","[]","[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|5|JCT] [5|3|PRED 6|3|PUNCT]","[pro:per|it~aux|be&3S] [part|get-PRESP] [adv|all] [adj|dirt&dn-Y .]"
"Alex.010512","916","Mother","[c'mere (replacement:replacement:come here) .]","055:46.436-055:47.371","","[]","[1|0|ROOT 2|1|JCT 3|1|PUNCT]","[v|come adv|here .]"
"Alex.010512","917","Mother","[there's] [a] [piece] [of] [glass .]","055:47.371-055:49.923","","[]","[1|2|SUBJ 2|0|ROOT] [3|4|DET] [4|2|PRED] [5|4|NJCT] [6|5|POBJ 7|2|PUNCT]","[pro:exist|there~cop|be&3S] [det:art|a] [n|piece] [prep|of] [n|glass .]"
"Alex.010512","918","Mother","[don't] [know] [where] [that] [even] [came] [from .]","055:49.923-055:51.915","","[]","[1|3|AUX 2|1|NEG] [3|0|ROOT] [4|7|LINK] [5|7|SUBJ] [6|7|JCT] [7|3|COMP] [8|7|JCT 9|3|PUNCT]","[mod|do~neg|not] [v|know] [adv:int|where] [pro:dem|that] [adv|even] [v|come&PAST] [prep|from .]"
"Alex.010512","919","Mother","[teeny] [tiny] [little] [piece .]","055:51.915-055:54.243","","[]","[1|4|MOD] [2|4|MOD] [3|4|MOD] [4|0|INCROOT 5|4|PUNCT]","[adj|teeny] [adj|tiny] [adj|little] [n|piece .]"
"Alex.010512","920","Mother","[c'mere (replacement:replacement:come here) .]","055:54.243-055:57.456","","[]","[1|0|ROOT 2|1|JCT 3|1|PUNCT]","[v|come adv|here .]"
"Alex.010512","921","Mother","[where's] [your] [clip ?]","055:57.456-055:58.678","","[]","[1|2|LINK 2|0|ROOT] [3|4|MOD] [4|2|PRED 5|2|PUNCT]","[adv:int|where~cop|be&3S] [det:poss|your] [n|clip ?]"
"Alex.010512","922","Mother","[I] [think] [you're] [gonna] [hafta] [start] [wearing] [bibs] [again .]","055:58.678-056:02.623","","[]","[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ 4|7|AUX] [5|7|AUX] [6|7|AUX] [7|2|COMP] [8|9|MOD] [9|7|OBJ] [10|7|JCT 11|2|PUNCT]","[pro:sub|I] [v|think] [pro:per|you~aux|be&PRES] [mod:aux|gonna] [mod:aux|hafta] [v|start] [part|wear-PRESP] [n|bib-PL] [adv|again .]"
"Alex.010512","923","Mother","[you're] [too (t:t:trail off)]","056:02.623-056:05.551","","[]","[1|2|SUBJ 2|0|ROOT] [3|2|PQ 4|2|PUNCT]","[pro:per|you~aux|be&PRES] [post|too (mt:trail off)]"
"Alex.010512","924","Mother","[your] [teeth] [you] [just] [drool] [too] [much .]","056:05.551-056:07.785","","[]","[1|2|MOD] [2|0|INCROOT] [3|5|MOD] [4|5|MOD] [5|2|CMOD] [6|7|JCT] [7|5|JCT 8|2|PUNCT]","[det:poss|your] [n|tooth&PL] [pro:per|you] [adj|just] [n|drool] [adv|too] [qn|much .]"
"Alex.010512","925","Mother","[what] [is] [that ?]","056:07.785-056:25.060","","[]","[1|2|SUBJ] [2|0|ROOT] [3|2|PRED 4|2|PUNCT]","[pro:int|what] [cop|be&3S] [pro:dem|that ?]"
"Alex.010512","926","Mother","[oh] [no] [you] [don't] [eat] [that .]","056:25.060-056:27.506","","[]","[1|6|COM] [2|6|COM] [3|6|SUBJ] [4|6|AUX 5|4|NEG] [6|0|ROOT] [7|6|OBJ 8|6|PUNCT]","[co|oh] [co|no] [pro:per|you] [mod|do~neg|not] [v|eat] [pro:dem|that .]"
"Alex.010512","927","Alex","[yyy] [yyy .]","056:27.506-056:29.195","","[]","[]","[]"
"Alex.010512","928","Mother","[oh] [thank] [you .]","056:29.195-056:30.781","","[]","[1|2|COM] [2|0|ROOT] [3|2|OBJ 4|2|PUNCT]","[co|oh] [v|thank] [pro:per|you .]"
"Alex.010512","929","Mother","[Mommy] [make] [a] [pile] [right] [here] [what's] [this] [one ?]","056:30.781-056:33.686","","[]","[1|2|SUBJ] [2|0|ROOT] [3|4|DET] [4|2|OBJ] [5|6|JCT] [6|8|JCT] [7|8|SUBJ 8|2|COMP] [9|10|DET] [10|8|PRED 11|2|PUNCT]","[n:prop|Mommy] [v|make] [det:art|a] [n|pile] [adv|right] [adv|here] [pro:int|what~cop|be&3S] [pro:dem|this] [pro:indef|one ?]"
"Alex.010512","930","Alex","[yyy .]","056:33.686-056:36.231","","[]","[]","[]"
"Alex.010512","931","Mother","[what's] [that ?]","000:00.000-000:00.000","","[]","[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT]","[pro:int|what~cop|be&3S] [pro:dem|that ?]"
"Alex.010512","932","Alex","[yyy] [yyy .]","056:36.231-056:39.556","","[]","[]","[]"
"Alex.010512","933","Mother","[yeah .]","056:39.556-056:40.178","","[]","[1|0|INCROOT 2|1|PUNCT]","[co|yeah .]"
"Alex.010512","934","Mother","[and] [here's] [one .]","056:40.178-056:42.641","","[]","[1|3|LINK] [2|3|SUBJ 3|0|ROOT] [4|3|PRED 5|3|PUNCT]","[coord|and] [pro:exist|here~cop|be&3S] [pro:indef|one .]"
"Alex.010512","935","Mother","[another] [one .]","056:42.641-056:44.835","","[]","[1|2|QUANT] [2|0|INCROOT 3|2|PUNCT]","[qn|another] [pro:indef|one .]"
"Alex.010512","936","Mother","[wee .]","056:44.836-056:48.661","","[]","[1|0|INCROOT 2|1|PUNCT]","[adj|wee .]"
"Alex.010512","937","Alex","[yyy .]","000:00.000-000:00.000","","[]","[]","[]"
"Alex.010512","938","Mother","[oh] [put] [it] [in] [my] [hand .]","000:00.000-000:00.000","","[]","[1|2|COM] [2|0|ROOT] [3|2|OBJ] [4|2|JCT] [5|6|MOD] [6|4|POBJ 7|2|PUNCT]","[co|oh] [v|put&ZERO] [pro:per|it] [prep|in] [det:poss|my] [n|hand .]"
"Alex.010512","939","Mother","[thank] [you .]","056:48.663-056:50.391","","[]","[1|0|ROOT] [2|1|OBJ 3|1|PUNCT]","[v|thank] [pro:per|you .]"
"Alex.010512","940","Mother","[thank] [you] [so] [much .]","056:50.391-056:51.830","","[]","[1|0|ROOT] [2|1|OBJ] [3|4|JCT] [4|1|JCT 5|1|PUNCT]","[v|thank] [pro:per|you] [adv|so] [qn|much .]"
"Alex.010512","941","Mother","[more ?]","056:51.830-056:55.276","","[]","[1|0|INCROOT 2|1|PUNCT]","[pro:indef|more ?]"
"Alex.010512","942","Mother","[very] [nice .]","056:56.550-056:58.298","","","[1|2|JCT] [2|0|INCROOT 3|2|PUNCT]","[adv|very] [adj|nice .]"
"Alex.010512","943","Mother","[sticks .]","056:58.298-057:06.531","","[]","[1|0|INCROOT 2|1|PUNCT]","[n|stick-PL .]"
"Alex.010512","944","Mother","[put] [em (replacement:replacement:them)] [over] [there] [put] [those] [over] [there .]","057:06.531-057:09.168","","[]","[1|0|ROOT] [2|1|OBJ] [3|1|JCT] [4|1|JCT] [5|1|XJCT] [6|5|OBJ] [7|8|JCT] [8|5|JCT 9|1|PUNCT]","[v|put&ZERO] [pro:obj|them] [adv|over] [adv|there] [part|put&PASTP] [pro:dem|those] [adv|over] [adv|there .]"
"Alex.010512","945","Mother","[dust] [your] [hands .]","057:09.168-057:10.783","","[]","[1|0|ROOT] [2|3|MOD] [3|1|OBJ 4|1|PUNCT]","[v|dust] [det:poss|your] [n|hand-PL .]"
"Alex.010512","946","Mother","[more] [sticks ?]","057:10.783-057:14.483","","[]","[1|2|QUANT] [2|0|INCROOT 3|2|PUNCT]","[qn|more] [n|stick-PL ?]"
"Alex.010512","947","Alex","[yyy] [yyy] [yyy .]","057:14.481-057:20.315","","[]","[]","[]"
"Alex.010512","948","Mother","[oh] [that's] [a] [plant .]","000:00.000-000:00.000","","[]","[1|3|COM] [2|3|SUBJ 3|0|ROOT] [4|5|DET] [5|3|PRED 6|3|PUNCT]","[co|oh] [pro:dem|that~cop|be&3S] [det:art|a] [n|plant .]"
"Alex.010512","949","Mother","[put] [em (replacement:replacement:them)] [over] [here .]","057:20.315-057:24.575","","[]","[1|0|ROOT] [2|1|OBJ] [3|1|JCT] [4|1|JCT 5|1|PUNCT]","[v|put&ZERO] [pro:obj|them] [adv|over] [adv|here .]"
"Alex.010512","950","Mother","[in] [this] [big] [pile] [of] [mulch .]","057:24.575-057:26.783","","[]","[1|0|INCROOT] [2|4|DET] [3|4|MOD] [4|1|POBJ] [5|4|NJCT] [6|5|POBJ 7|1|PUNCT]","[prep|in] [pro:dem|this] [adj|big] [n|pile] [prep|of] [n|mulch .]"
"Alex.010512","951","Mother","[d'you (replacement:replacement:do you)] [have] [anymore ?]","057:26.783-057:30.860","","[]","[1|3|AUX 2|3|SUBJ] [3|0|ROOT] [4|3|JCT 5|3|PUNCT]","[mod|do pro:per|you] [v|have] [adv|anymore ?]"
"Alex.010512","952","Mother","[there .]","057:30.860-057:39.963","","[]","[1|0|INCROOT 2|1|PUNCT]","[adv|there .]"
"Alex.010512","953","Alex","[yyy] [yyy .]","057:39.963-057:47.251","","[]","[]","[]"
"Alex.010512","954","Alex","[yyy .]","057:47.251-057:50.045","","[]","[]","[]"
"Alex.010512","955","Alex","[yyy .]","057:50.045-057:54.695","","[]","[]","[]"
"Alex.010512","956","Alex","[yyy] [yyy .]","057:54.695-058:02.186","","[]","[]","[]"
"Alex.010512","957","Alex","[yyy .]","058:02.186-058:04.395","","[]","[]","[]"
"Alex.010512","958","Mother","[thank] [you .]","058:04.395-058:05.080","","[]","[1|0|ROOT] [2|1|OBJ 3|1|PUNCT]","[v|thank] [pro:per|you .]"
"Alex.010512","959","Mother","[and] [you] [can] [have] [that .]","058:05.080-058:06.225","","[]","[1|4|LINK] [2|4|SUBJ] [3|4|AUX] [4|0|ROOT] [5|4|OBJ 6|4|PUNCT]","[coord|and] [pro:per|you] [mod|can] [v|have] [pro:dem|that .]"
"Alex.010512","960","Unidentified","[]","000:00.000-000:00.000","","","[]","[]"
