,Unnamed: 0,Unnamed: 0.1,Session:Name,Record #,Speaker,Orthography,Segment,Notes,situation,Session,start_time,end_time,start_seconds,end_seconds,pre_utt,pre_speaker,post_starttime,post_utt,post_speaker,pause_after,SpeechAct,ClauseType,comments
125,125,125,Alex.030516,126,Mother,there it is .,003:16.386-003:16.923,,,Alex030516,003:16.386,003:16.923,196.386,196.923,oop<s> xxx .,Alex,198.651,that's a birdie .,Alex,1.7280000000000086,,,
126,126,126,Alex.030516,127,Alex,that's a birdie .,003:18.651-003:19.761,,,Alex030516,003:18.651,003:19.761,198.651,199.761,there it is .,Mother,199.761,let me try .,Alex,0.0,,,
127,127,127,Alex.030516,128,Alex,let me try .,003:19.761-003:20.802,,,Alex030516,003:19.761,003:20.802,199.761,200.802,that's a birdie .,Alex,200.802,alright where's your bat ?,Mother,0.0,,,
128,128,128,Alex.030516,129,Mother,alright where's your bat ?,003:20.802-003:21.557,,,Alex030516,003:20.802,003:21.557,200.802,201.557,let me try .,Alex,201.933,Mommy .,Alex,0.3760000000000048,,,
129,129,129,Alex.030516,130,Alex,Mommy .,003:21.933-003:22.996,,,Alex030516,003:21.933,003:22.996,201.933,202.996,alright where's your bat ?,Mother,202.996,xxx .,Alex,0.0,,,
130,130,130,Alex.030516,131,Alex,xxx .,003:22.996-003:25.181,,,Alex030516,003:22.996,003:25.181,202.996,205.18099999999998,Mommy .,Alex,204.177,good throw !,Mother,-1.003999999999991,,,
131,131,131,Alex.030516,132,Mother,good throw !,003:24.177-003:25.002,,,Alex030516,003:24.177,003:25.002,204.177,205.002,xxx .,Alex,207.61900000000003,xxx .,Alex,2.6169999999999902,,,
132,132,132,Alex.030516,133,Alex,xxx .,003:27.619-003:28.236,,,Alex030516,003:27.619,003:28.236,207.61900000000003,208.236,good throw !,Mother,208.236,xxx here I wanna xxx .,Alex,0.0,,,
133,133,133,Alex.030516,134,Alex,xxx here I wanna xxx .,003:28.236-003:31.046,,,Alex030516,003:28.236,003:31.046,208.236,211.046,xxx .,Alex,211.048,like this .,Alex,0.0020000000000095497,,,
134,134,134,Alex.030516,135,Alex,like this .,003:31.048-003:31.925,,,Alex030516,003:31.048,003:31.925,211.048,211.925,xxx here I wanna xxx .,Alex,211.925,xxx .,Alex,0.0,,,
135,135,135,Alex.030516,136,Alex,xxx .,003:31.925-003:35.308,,,Alex030516,003:31.925,003:35.308,211.925,215.308,like this .,Alex,216.359,whoop !,Mother,1.051000000000016,,,
136,136,136,Alex.030516,137,Mother,whoop !,003:36.359-003:36.545,,,Alex030516,003:36.359,003:36.545,216.359,216.545,xxx .,Alex,216.878,oh why do you xxx ?,Alex,0.33299999999997,,,
137,137,137,Alex.030516,138,Alex,oh why do you xxx ?,003:36.878-003:38.978,,,Alex030516,003:36.878,003:38.978,216.878,218.978,whoop !,Mother,218.978,xxx climb this .,Alex,0.0,,,
138,138,138,Alex.030516,139,Alex,xxx climb this .,003:38.978-003:42.205,,,Alex030516,003:38.978,003:42.205,218.978,222.205,oh why do you xxx ?,Alex,220.85,it hit the swing+set .,Mother,-1.3549999999999898,,,
139,139,139,Alex.030516,140,Mother,it hit the swing+set .,003:40.850-003:41.986,,,Alex030516,003:40.850,003:41.986,220.85,221.986,xxx climb this .,Alex,222.205,the swing+set .,Alex,0.2189999999999941,,,
140,140,140,Alex.030516,141,Alex,the swing+set .,003:42.205-003:43.791,,,Alex030516,003:42.205,003:43.791,222.205,223.791,it hit the swing+set .,Mother,223.791,ooh that's a (.) great idea .,Alex,0.0,,,
141,141,141,Alex.030516,142,Alex,ooh that's a (.) great idea .,003:43.791-003:46.351,,,Alex030516,003:43.791,003:46.351,223.791,226.351,the swing+set .,Alex,226.393,what is ?,Mother,0.04200000000000159,,,
142,142,142,Alex.030516,143,Mother,what is ?,003:46.393-003:46.868,,,Alex030516,003:46.393,003:46.868,226.393,226.868,ooh that's a (.) great idea .,Alex,227.458,we could do that then climb on ladder and this .,Alex,0.5900000000000034,,,
143,143,143,Alex.030516,144,Alex,we could do that then climb on ladder and this .,003:47.458-003:50.693,,,Alex030516,003:47.458,003:50.693,227.458,230.693,what is ?,Mother,230.693,like that .,Alex,0.0,,,
144,144,144,Alex.030516,145,Alex,like that .,003:50.693-003:53.546,,,Alex030516,003:50.693,003:53.546,230.693,233.546,we could do that then climb on ladder and this .,Alex,233.416,throw that to me please .,Mother,-0.12999999999999545,,,
145,145,145,Alex.030516,146,Mother,throw that to me please .,003:53.416-003:54.244,,,Alex030516,003:53.416,003:54.244,233.416,234.24400000000003,like that .,Alex,233.546,why do you climb ?,Alex,-0.6980000000000075,,,
146,146,146,Alex.030516,147,Alex,why do you climb ?,003:53.546-003:54.595,,,Alex030516,003:53.546,003:54.595,233.546,234.595,throw that to me please .,Mother,234.95,gently .,Mother,0.35499999999998977,,,
147,147,147,Alex.030516,148,Mother,gently .,003:54.950-003:55.595,,,Alex030516,003:54.950,003:55.595,234.95,235.595,why do you climb ?,Alex,236.054,hey !,Mother,0.4590000000000032,,,
148,148,148,Alex.030516,149,Mother,hey !,003:56.054-003:56.986,,,Alex030516,003:56.054,003:56.986,236.054,236.986,gently .,Mother,238.795,where's the Dora ball ?,Mother,1.809000000000026,,,
149,149,149,Alex.030516,150,Mother,where's the Dora ball ?,003:58.795-003:59.964,,,Alex030516,003:58.795,003:59.964,238.795,239.96400000000003,hey !,Mother,240.253,xxx .,Alex,0.2889999999999873,,,
150,150,150,Alex.030516,151,Alex,xxx .,004:00.253-004:02.270,,,Alex030516,004:00.253,004:02.270,240.253,242.27,where's the Dora ball ?,Mother,242.27,oh .,Alex,0.0,,,
151,151,151,Alex.030516,152,Alex,oh .,004:02.270-004:03.705,,,Alex030516,004:02.270,004:03.705,242.27,243.705,xxx .,Alex,243.705,Mommy .,Alex,0.0,,,
152,152,152,Alex.030516,153,Alex,Mommy .,004:03.705-004:04.401,,,Alex030516,004:03.705,004:04.401,243.705,244.401,oh .,Alex,244.463,what honey ?,Mother,0.0619999999999834,,,
153,153,153,Alex.030516,154,Mother,what honey ?,004:04.463-004:05.032,,,Alex030516,004:04.463,004:05.032,244.463,245.032,Mommy .,Alex,245.295,it is right here .,Alex,0.2629999999999768,,,
154,154,154,Alex.030516,155,Alex,it is right here .,004:05.295-004:06.526,,,Alex030516,004:05.295,004:06.526,245.295,246.526,what honey ?,Mother,246.526,where right where ?,Mother,0.0,,,
155,155,155,Alex.030516,156,Mother,where right where ?,004:06.526-004:07.295,,,Alex030516,004:06.526,004:07.295,246.526,247.295,it is right here .,Alex,247.295,right there !,Alex,0.0,,,
156,156,156,Alex.030516,157,Alex,right there !,004:07.295-004:08.116,,,Alex030516,004:07.295,004:08.116,247.295,248.11599999999999,where right where ?,Mother,248.394,oh go get it .,Mother,0.27800000000002,,,
157,157,157,Alex.030516,158,Mother,oh go get it .,004:08.394-004:09.143,,,Alex030516,004:08.394,004:09.143,248.394,249.143,right there !,Alex,249.407,Mommy (t:t:trail off),Alex,0.26400000000001,,,
158,158,158,Alex.030516,159,Alex,Mommy (t:t:trail off),004:09.407-004:10.235,,,Alex030516,004:09.407,004:10.235,249.407,250.235,oh go get it .,Mother,250.235,xxx yyy look .,Alex,0.0,,,
159,159,159,Alex.030516,160,Alex,xxx yyy look .,004:10.235-004:16.771,,,Alex030516,004:10.235,004:16.771,250.235,256.771,Mommy (t:t:trail off),Alex,257.441,kick it !,Mother,0.6699999999999591,,,
160,160,160,Alex.030516,161,Mother,kick it !,004:17.441-004:17.894,,,Alex030516,004:17.441,004:17.894,257.441,257.894,xxx yyy look .,Alex,265.587,go <a>head .,Mother,7.692999999999984,,,
161,161,161,Alex.030516,162,Mother,go <a>head .,004:25.587-004:25.990,,,Alex030516,004:25.587,004:25.990,265.587,265.99,kick it !,Mother,268.117,"xxx , Ma .",Alex,2.127000000000009,,,
162,162,162,Alex.030516,163,Alex,"xxx , Ma .",004:28.117-004:28.900,,,Alex030516,004:28.117,004:28.900,268.117,268.9,go <a>head .,Mother,268.9,xxx .,Alex,0.0,,,
163,163,163,Alex.030516,164,Alex,xxx .,004:28.900-004:30.261,,,Alex030516,004:28.900,004:30.261,268.9,270.261,"xxx , Ma .",Alex,270.573,hm: ?,Mother,0.311999999999955,,,
164,164,164,Alex.030516,165,Mother,hm: ?,004:30.573-004:31.148,,,Alex030516,004:30.573,004:31.148,270.573,271.148,xxx .,Alex,271.185,I see you .,Alex,0.03699999999997772,,,
165,165,165,Alex.030516,166,Alex,I see you .,004:31.185-004:31.967,,,Alex030516,004:31.185,004:31.967,271.185,271.967,hm: ?,Mother,273.78,okay another ball .,Alex,1.8129999999999882,,,
166,166,166,Alex.030516,167,Alex,okay another ball .,004:33.780-004:35.825,,,Alex030516,004:33.780,004:35.825,273.78,275.825,I see you .,Alex,276.015,<o>kay .,Mother,0.18999999999999773,,,
167,167,167,Alex.030516,168,Mother,<o>kay .,004:36.015-004:36.371,,,Alex030516,004:36.015,004:36.371,276.015,276.371,okay another ball .,Alex,276.37,xxx .,Alex,-0.0009999999999763534,,,
168,168,168,Alex.030516,169,Alex,xxx .,004:36.370-004:38.640,,,Alex030516,004:36.370,004:38.640,276.37,278.64,<o>kay .,Mother,276.525,why don't you hit get your tee balls ?,Mother,-2.115000000000009,,,
169,169,169,Alex.030516,170,Mother,why don't you hit get your tee balls ?,004:36.525-004:38.525,,,Alex030516,004:36.525,004:38.525,276.525,278.525,xxx .,Alex,278.641,xxx .,Alex,0.11600000000004228,,,
170,170,170,Alex.030516,171,Alex,xxx .,004:38.641-004:40.675,,,Alex030516,004:38.641,004:40.675,278.641,280.675,why don't you hit get your tee balls ?,Mother,279.617,for the tee .,Mother,-1.0579999999999927,,,
171,171,171,Alex.030516,172,Mother,for the tee .,004:39.617-004:40.485,,,Alex030516,004:39.617,004:40.485,279.617,280.485,xxx .,Alex,280.675,xxx .,Alex,0.18999999999999773,,,
172,172,172,Alex.030516,173,Alex,xxx .,004:40.675-004:41.585,,,Alex030516,004:40.675,004:41.585,280.675,281.585,for the tee .,Mother,281.345,and bat them to me,Mother,-0.23999999999995225,,,
173,173,173,Alex.030516,174,Mother,and bat them to me,004:41.345-004:42.465,,,Alex030516,004:41.345,004:42.465,281.345,282.4650000000001,xxx .,Alex,282.4790000000001,and I'll catch <th>em .,Mother,0.01399999999995316,,,
174,174,174,Alex.030516,175,Mother,and I'll catch <th>em .,004:42.479-004:43.369,,,Alex030516,004:42.479,004:43.369,282.4790000000001,283.369,and bat them to me,Mother,284.0540000000001,"Ma , how about (t:t:trail off question)",Alex,0.6849999999999454,,,
175,175,175,Alex.030516,176,Alex,"Ma , how about (t:t:trail off question)",004:44.054-004:46.211,,,Alex030516,004:44.054,004:46.211,284.0540000000001,286.211,and I'll catch <th>em .,Mother,286.211,I try (t:t:trail off),Alex,0.0,,,
176,176,176,Alex.030516,177,Alex,I try (t:t:trail off),004:46.211-004:49.075,,,Alex030516,004:46.211,004:49.075,286.211,289.075,"Ma , how about (t:t:trail off question)",Alex,289.505,xxx .,Mother,0.4300000000000068,,,
177,177,177,Alex.030516,178,Mother,xxx .,004:49.505-004:50.519,,yawning,Alex030516,004:49.505,004:50.519,289.505,290.519,I try (t:t:trail off),Alex,290.556,xxx look !,Alex,0.03699999999997772,,,
178,178,178,Alex.030516,179,Alex,xxx look !,004:50.556-004:52.770,,,Alex030516,004:50.556,004:52.770,290.556,292.77,xxx .,Mother,292.77,you will try this one .,Alex,0.0,,,
179,179,179,Alex.030516,180,Alex,you will try this one .,004:52.770-004:54.341,,,Alex030516,004:52.770,004:54.341,292.77,294.341,xxx look !,Alex,294.341,xxx .,Alex,0.0,,,
180,180,180,Alex.030516,181,Alex,xxx .,004:54.341-004:56.558,,,Alex030516,004:54.341,004:56.558,294.341,296.558,you will try this one .,Alex,295.067,no you can't hit that with a bat .,Mother,-1.4909999999999854,,,
181,181,181,Alex.030516,182,Mother,no you can't hit that with a bat .,004:55.067-004:56.312,,,Alex030516,004:55.067,004:56.312,295.067,296.312,xxx .,Alex,296.558,"Mommy , you grab a xxx like this , xxx .",Alex,0.2459999999999809,,,
182,182,182,Alex.030516,183,Alex,"Mommy , you grab a xxx like this , xxx .",004:56.558-004:59.871,,,Alex030516,004:56.558,004:59.871,296.558,299.871,no you can't hit that with a bat .,Mother,299.003,gently .,Mother,-0.8679999999999949,,,
183,183,183,Alex.030516,184,Mother,gently .,004:59.003-004:59.710,,,Alex030516,004:59.003,004:59.710,299.003,299.71,"Mommy , you grab a xxx like this , xxx .",Alex,299.89300000000014,no that one you toss .,Mother,0.1830000000000496,,,
184,184,184,Alex.030516,185,Mother,no that one you toss .,004:59.893-005:01.629,,,Alex030516,004:59.893,005:01.629,299.89300000000014,301.629,gently .,Mother,301.958,toss ?,Alex,0.3290000000000077,,,
185,185,185,Alex.030516,186,Alex,toss ?,005:01.958-005:03.745,,,Alex030516,005:01.958,005:03.745,301.958,303.745,no that one you toss .,Mother,302.7290000000001,alright pass it .,Mother,-1.0160000000000196,,,
186,186,186,Alex.030516,187,Mother,alright pass it .,005:02.729-005:03.474,,,Alex030516,005:02.729,005:03.474,302.7290000000001,303.474,toss ?,Alex,303.745,like this .,Alex,0.271000000000015,,,
187,187,187,Alex.030516,188,Alex,like this .,005:03.745-005:05.203,,,Alex030516,005:03.745,005:05.203,303.745,305.203,alright pass it .,Mother,305.454,whoops .,Mother,0.2510000000000332,,,
188,188,188,Alex.030516,189,Mother,whoops .,005:05.454-005:05.723,,,Alex030516,005:05.454,005:05.723,305.454,305.723,like this .,Alex,306.186,like this .,Alex,0.4629999999999654,,,
189,189,189,Alex.030516,190,Alex,like this .,005:06.186-005:07.016,,,Alex030516,005:06.186,005:07.016,306.186,307.016,whoops .,Mother,307.397,no like this way .,Mother,0.3809999999999718,,,
190,190,190,Alex.030516,191,Mother,no like this way .,005:07.397-005:09.078,,,Alex030516,005:07.397,005:09.078,307.397,309.078,like this .,Alex,310.086,that's right that's xxx that's just how to do it .,Mother,1.0080000000000382,,,
191,191,191,Alex.030516,192,Mother,that's right that's xxx that's just how to do it .,005:10.086-005:12.855,,,Alex030516,005:10.086,005:12.855,310.086,312.855,no like this way .,Mother,312.856,xxx .,Alex,0.0009999999999763534,,,
192,192,192,Alex.030516,193,Alex,xxx .,005:12.856-005:16.430,,,Alex030516,005:12.856,005:16.430,312.856,316.43,that's right that's xxx that's just how to do it .,Mother,314.889,<o>kay ready come closer .,Mother,-1.5409999999999968,,,
193,193,193,Alex.030516,194,Mother,<o>kay ready come closer .,005:14.889-005:16.172,,,Alex030516,005:14.889,005:16.172,314.889,316.172,xxx .,Alex,316.771,put your hands out .,Mother,0.5989999999999895,,,
194,194,194,Alex.030516,195,Mother,put your hands out .,005:16.771-005:17.786,,,Alex030516,005:16.771,005:17.786,316.771,317.786,<o>kay ready come closer .,Mother,317.786,<o>kay ready ?,Mother,0.0,,,
195,195,195,Alex.030516,196,Mother,<o>kay ready ?,005:17.786-005:19.048,,,Alex030516,005:17.786,005:19.048,317.786,319.048,put your hands out .,Mother,319.048,catch it,Mother,0.0,,,
196,196,196,Alex.030516,197,Mother,catch it,005:19.048-005:19.570,,,Alex030516,005:19.048,005:19.570,319.048,319.57,<o>kay ready ?,Mother,319.593,catch it,Mother,0.02300000000002456,,,
197,197,197,Alex.030516,198,Mother,catch it,005:19.593-005:19.973,,,Alex030516,005:19.593,005:19.973,319.593,319.973,catch it,Mother,319.9890000000001,catch it !,Mother,0.01599999999996271,,,
198,198,198,Alex.030516,199,Mother,catch it !,005:19.989-005:20.363,,,Alex030516,005:19.989,005:20.363,319.9890000000001,320.363,catch it,Mother,322.515,try again .,Mother,2.151999999999987,,,
199,199,199,Alex.030516,200,Mother,try again .,005:22.515-005:23.689,,,Alex030516,005:22.515,005:23.689,322.515,323.689,catch it !,Mother,323.811,xxx Mommy here I xxx .,Alex,0.12199999999995725,,,
200,200,200,Alex.030516,201,Alex,xxx Mommy here I xxx .,005:23.811-005:26.653,,,Alex030516,005:23.811,005:26.653,323.811,326.653,try again .,Mother,329.53,let's go get it .,Mother,2.8769999999999527,,,
201,201,201,Alex.030516,202,Mother,let's go get it .,005:29.530-005:30.451,,,Alex030516,005:29.530,005:30.451,329.53,330.451,xxx Mommy here I xxx .,Alex,330.9240000000001,xxx oh it's over there .,Alex,0.4729999999999563,,,
202,202,202,Alex.030516,203,Alex,xxx oh it's over there .,005:30.924-005:32.730,,,Alex030516,005:30.924,005:32.730,330.9240000000001,332.73,let's go get it .,Mother,332.731,xxx .,Alex,0.0009999999999763534,,,
203,203,203,Alex.030516,204,Alex,xxx .,005:32.731-005:34.765,,grunting,Alex030516,005:32.731,005:34.765,332.731,334.765,xxx oh it's over there .,Alex,332.736,I don't want you to do that today okay ?,Mother,-2.0289999999999964,,,
204,204,204,Alex.030516,205,Mother,I don't want you to do that today okay ?,005:32.736-005:34.736,,,Alex030516,005:32.736,005:34.736,332.736,334.736,xxx .,Alex,334.765,why ?,Alex,0.028999999999996362,,,
205,205,205,Alex.030516,206,Alex,why ?,005:34.765-005:35.843,,,Alex030516,005:34.765,005:35.843,334.765,335.843,I don't want you to do that today okay ?,Mother,335.843,because we hafta stay in the yard .,Mother,0.0,,,
206,206,206,Alex.030516,207,Mother,because we hafta stay in the yard .,005:35.843-005:38.711,,,Alex030516,005:35.843,005:38.711,335.843,338.711,why ?,Alex,341.776,oh xxx Mommy .,Alex,3.0649999999999977,,,
207,207,207,Alex.030516,208,Alex,oh xxx Mommy .,005:41.776-005:43.260,,mic interference,Alex030516,005:41.776,005:43.260,341.776,343.26,because we hafta stay in the yard .,Mother,343.26,xxx oh .,Alex,0.0,,,
208,208,208,Alex.030516,209,Alex,xxx oh .,005:43.260-005:48.393,,background noise,Alex030516,005:43.260,005:48.393,343.26,348.39300000000014,oh xxx Mommy .,Alex,351.101,xxx .,Alex,2.70799999999997,,,
209,209,209,Alex.030516,210,Alex,xxx .,005:51.101-005:52.006,,muffled,Alex030516,005:51.101,005:52.006,351.101,352.006,xxx oh .,Alex,352.006,xxx .,Alex,0.0,,,
210,210,210,Alex.030516,211,Alex,xxx .,005:52.006-005:55.990,,muffled and mic interference,Alex030516,005:52.006,005:55.990,352.006,355.99,xxx .,Alex,355.99,xxx .,Alex,0.0,,,
211,211,211,Alex.030516,212,Alex,xxx .,005:55.990-006:00.416,,muffled,Alex030516,005:55.990,006:00.416,355.99,360.416,xxx .,Alex,360.416,oh here it is .,Alex,0.0,,,
212,212,212,Alex.030516,213,Alex,oh here it is .,006:00.416-006:03.115,,,Alex030516,006:00.416,006:03.115,360.416,363.115,xxx .,Alex,361.757,any cars coming ?,Mother,-1.358000000000004,,,
213,213,213,Alex.030516,214,Mother,any cars coming ?,006:01.757-006:02.908,,,Alex030516,006:01.757,006:02.908,361.757,362.908,oh here it is .,Alex,363.115,xxx .,Alex,0.20699999999999366,,,
214,214,214,Alex.030516,215,Alex,xxx .,006:03.115-006:06.810,,muffled and mic interference,Alex030516,006:03.115,006:06.810,363.115,366.81,any cars coming ?,Mother,365.071,okay .,Mother,-1.738999999999976,,,
215,215,215,Alex.030516,216,Mother,okay .,006:05.071-006:05.596,,,Alex030516,006:05.071,006:05.596,365.071,365.596,xxx .,Alex,366.81,xxx .,Alex,1.2139999999999986,,,
216,216,216,Alex.030516,217,Alex,xxx .,006:06.810-006:08.008,,muffled,Alex030516,006:06.810,006:08.008,366.81,368.008,okay .,Mother,368.008,xxx .,Alex,0.0,,,
217,217,217,Alex.030516,218,Alex,xxx .,006:08.008-006:09.433,,muffled,Alex030516,006:08.008,006:09.433,368.008,369.43300000000005,xxx .,Alex,370.069,go <a>head .,Mother,0.6360000000000241,,,
218,218,218,Alex.030516,219,Mother,go <a>head .,006:10.069-006:10.473,,,Alex030516,006:10.069,006:10.473,370.069,370.473,xxx .,Alex,372.074,hold my hand .,Mother,1.600999999999999,,,
219,219,219,Alex.030516,220,Mother,hold my hand .,006:12.074-006:12.883,,they seem to be crossing the road,Alex030516,006:12.074,006:12.883,372.074,372.883,go <a>head .,Mother,372.883,xxx .,Alex,0.0,,,
220,220,220,Alex.030516,221,Alex,xxx .,006:12.883-006:15.273,,grunting,Alex030516,006:12.883,006:15.273,372.883,375.273,hold my hand .,Mother,373.463,Alex no !,Mother,-1.8100000000000025,,,
221,221,221,Alex.030516,222,Mother,Alex no !,006:13.463-006:15.080,,,Alex030516,006:13.463,006:15.080,373.463,375.08,xxx .,Alex,376.253,don't throw it please .,Mother,1.1730000000000018,,,
222,222,222,Alex.030516,223,Mother,don't throw it please .,006:16.253-006:17.566,,,Alex030516,006:16.253,006:17.566,376.253,377.566,Alex no !,Mother,377.566,I want the yyy .,Alex,0.0,,,
